followers_count,friends_count,Bot_or_Not
493199,4284,0
84503,80276,0
19,11,1
46,374,0
2636,1723,1
243,35,1
133959,27324,0
8,437,1
108755,25258,1
9,0,1
0,0,0
765037,600,0
4987,5492,0
510,571,0
2589,386,1
0,17,1
297856,2212,0
14,0,1
23,53,1
389,984,0
16504,465,0
119,161,0
23366,283,0
46,91,1
37,167,0
2699642,207,0
12,33,1
149,381,0
1254,0,1
95,288,0
126,93,1
13,0,1
6707,2133,0
24,0,1
82,199,0
2096,2375,0
303,5000,0
37,36,1
27,300,1
2386771,90,0
31,0,1
1359,4738,0
986167,392,0
106,262,0
184,0,0
265717,163,0
1261,1157,0
226661,647,0
1605,697,0
1428405,673,0
98,1832,1
104,342,1
9,0,0
6216,182,0
1870,713,0
282,1182,0
1497875,489,0
4164234,20,0
398,1888,0
1196170,641,0
254764,62,0
1044559,1689,0
61020,42283,0
1319,1425,0
62175,18519,1
1046634,440,0
2379,1160,0
6399,2719,0
1221131,469,0
812,574,1
2293575,118,0
418606,1523,0
55,217,0
8341,6497,1
9029,1209,0
223,46,1
29584,7385,0
145316,254,1
45426,2031,0
986,1872,1
80,473,0
111,178,0
2628,402,0
783,0,1
30,39,1
4660,4937,0
24,0,1
1168185,472,0
6,69,1
39,98,0
1328,313,0
1369969,37,0
1311,1265,0
383136,10449,0
670,399,0
179124,2746,0
598,307,0
4475,4641,0
1340,619,0
433,0,1
4341,3508,0
8369,239,0
12,108,1
14,0,1
7,1,1
2806,617,0
1117031,2,0
156527,361,1
16,9,1
17,128,1
133,317,0
22,16,1
4985,1868,0
152483,77,0
16913,13612,0
7,0,1
158,246,1
98,0,0
82038,362,0
316,503,0
16,0,0
56,216,1
3,0,1
35,0,1
45,72,0
25195,30137,1
207,329,1
400,277,0
7,20,1
353,667,0
327,646,0
2,0,0
0,0,0
176,489,1
210313,233908,1
11,0,1
395266,314,0
248,196,0
48,275,1
17174,221,0
1107,1092,0
47209,16388,0
12038,1466,0
2,0,1
8,33,1
6223,3340,0
1030,891,0
1633,934,0
230,913,0
93,80,0
2247538,241,0
150,247,0
166989,823,0
1705635,366,0
2101,0,0
1946147,633,0
1110,5,1
5415,402,0
46,0,1
2593,2661,0
108,832,0
173,258,1
1796527,886,0
980763,1975,1
10,47,1
1012,369,0
613,2024,0
701,865,1
172,536,0
505,529,0
2235,2585,0
1456,1528,0
359,293,0
7695,767,0
169,236,1
585,0,1
0,8,1
3560,1645,0
102848,721,0
10,0,1
36684,185,1
223,731,1
1534078,7224,0
420349,1230,0
124708,741,0
486,1156,0
57,76,0
8021,8628,0
956,2,1
353,786,0
197,208,1
1209688,309,0
212,798,0
25,0,1
1405950,267,0
112767,43829,0
339724,52266,0
386,1007,0
177,202,0
5007,845,0
8,98,1
2039289,689,0
179,56,0
148,121,1
9,37,0
29,104,0
3,0,1
2060,1228,0
153,808,0
164,399,0
27,0,1
1,0,0
180,297,1
137489,561,0
75,228,1
48,57,0
21,79,1
8456,9147,0
123,1888,1
2706591,676,0
511,659,0
22,119,1
20,88,1
646,509,0
17,16,1
0,0,1
0,0,1
708501,124,0
4101975,415,0
1610,2306,0
7401,8415,0
48,0,1
457,834,0
1013318,811,0
1090,2912,0
69,347,0
134,862,1
0,47,1
421,858,0
984,282,1
298,32,0
3,0,1
204512,1600,0
158,0,0
18,0,1
549,298,0
92,439,1
1,167,1
36,82,0
1960,1036,0
108,50,0
274,336,0
884,2216,1
0,0,1
714,449,0
33447,535,0
62,118,0
137983,682,0
3,0,1
3485,1089,1
7,79,1
35886,2653,0
51,299,0
23,416,1
1,43,1
95,332,0
214,498,0
6,0,1
357,354,0
5223561,2056,0
37,6,1
279,654,0
928938,70,0
32,65,0
476,430,0
18896406,44,0
824,1604,0
213,100,1
894764,563,0
62,346,1
38855,7593,0
30258,1424,0
977,1613,0
17,25,1
870,1509,1
294769,446,0
1408,815,0
4736707,175,0
88,229,0
6909,8045,1
520,1084,0
442,526,0
161,1,1
115,285,0
267,312,1
14,64,0
81,0,1
1577,1269,0
890373,260,0
19230,6800,0
6404,5954,0
343276,324,0
29455,10184,1
5728,2029,0
19,0,1
72,132,0
41,693,1
406,2591,0
358,1120,0
377062,408548,1
364,211,0
183,884,0
341,376,0
10,312,1
2237,786,0
42,0,1
165,542,0
71,181,0
1643,507,0
31,81,1
54,180,1
15075,1036,0
76,2,1
3152,3181,0
302,209,0
5352,772,0
21,103,0
97,121,0
3117,3218,0
3,0,1
440,397,0
35,188,1
1,0,0
2,15,1
329,194,0
239,383,0
12,0,1
276856,9,0
369,1560,0
578,674,0
168295,205972,0
647,2028,0
31,31,1
139922,2331,0
18,0,1
25,0,1
363,368,0
1238,1534,0
2444,4086,1
638,915,0
157745,49219,0
7,0,1
1188766,1675,0
518,373,0
90349,1784,0
1191354,194,0
5323,93,0
653940,587,0
4707,826,0
1158,1141,1
796,2191,0
7,15,1
323,623,1
434,804,0
35,58,0
205,298,1
38,0,1
158,118,1
38,102,1
471451,15967,0
8158,4055,1
0,0,1
1958598,136,0
494419,353,0
81973,1071,0
2821,4854,0
2,70,1
488,328,0
45,531,1
143,731,0
9,0,1
12,95,1
599,1804,0
1108,1898,0
202,948,0
38,50,0
1,0,0
28,0,0
1815,834,0
1,0,1
3230440,174,0
1076224,1706,0
1708222,455,0
750,1486,0
3152,3979,0
400896,1985,0
1470,1847,0
31,501,1
8,0,1
134,159,1
67751,125,0
1641626,218,0
269,31,0
6,69,1
1827,764,0
358,301,0
60,890,0
801,934,0
3,0,0
2,0,1
2,0,0
330365,374,0
604236,570524,1
323845,841,0
267,219,0
111725,1244,0
18,0,1
13543,1628,0
10274,2535,0
1338890,1604,0
2235020,153,0
1500,1457,0
0,0,0
1242,724,0
4824,5308,0
721,712,0
1883138,4024,0
455,1745,0
105,135,1
22,63,1
97,454,0
708,785,0
1742,2821,0
86,424,0
13,0,1
1022,529,0
15382,284,0
210239,3952,0
1405,250,0
1026801,793,0
131294,100165,0
525,2047,0
178,322,0
110149,123892,1
564,446,0
522,898,0
69502,198,0
8279,5445,0
74,735,0
383,308,0
17,443,1
206662,71,0
102,44,0
7,175,1
171,402,1
1125,2037,0
49,298,0
1472,244,1
8,49,1
184,346,0
6,0,1
33167,1499,0
867,1063,1
122,0,0
150,0,1
65603,0,0
15,0,1
2292,664,0
145,235,0
967,304,0
1114,890,0
125,194,0
1202220,10523,0
1012,1272,0
1517,852,0
309482,646,0
1,0,1
30759,1818,0
3794,10,1
2653,702,0
2946012,158,0
450,1071,0
33,522,0
1209,475,0
388271,2078,0
149,214,0
20,64,1
1,38,1
0,0,1
52,156,1
3,0,1
722786,287,0
248,344,0
35905,1987,0
36,234,0
122086,510,0
17,0,1
28708,15074,1
1042,10,0
15777,1430,0
109,152,0
0,0,0
1077883,212,0
1273,696,0
291121,797,0
2264,45,1
262,228,0
4,6,1
1963,1157,0
171,127,0
39,339,0
12,0,1
26,89,1
100,313,0
5,0,1
1430,841,0
1,20,1
198,1098,0
79,166,1
43,114,1
323,2620,1
4102,1091,0
92,168,1
3,0,1
5984,5277,0
460,418,0
1575078,227,0
19,0,0
14,17,1
14,0,1
469,437,0
3365,1728,0
10,0,1
101,431,0
198,944,0
60116,272,0
4745,844,0
679028,203,0
334519,1108,0
127,77,1
7702408,350,0
19,153,1
3,47,0
195,178,1
5388,245,0
39016,3095,0
206,196,0
117,172,0
8846,9219,0
2,0,0
21,25,1
1027863,52,1
51,3,1
21,0,1
783,1014,0
5461,8,1
17,15,1
1070952,961,0
54,185,1
16,31,0
858,3122,0
7866323,513,0
74,71,1
302,0,1
319,0,1
138,0,0
10,1,1
332542,1499,0
105,0,1
57067,28001,0
71,42,0
169,591,0
3218,1,1
35,69,1
925,619,0
21,41,1
85,81,0
0,22,1
163209,59201,0
1,0,1
750,1360,0
1485854,797,0
132,887,1
207,601,0
157,281,0
2844,1087,0
161,563,1
11384,4561,0
507785,0,0
87,4399,1
21,527,1
193,191,0
1,0,0
405,1630,0
1568013,287,0
1411818,1027,0
199,319,0
1,0,1
114,182,0
167,254,0
53,279,0
1,0,1
31,1,1
181790,881,0
267,288,0
482,412,0
52477,994,0
502986,5971,0
1723038,132,0
270,293,0
107,118,0
6,62,1
1713,1227,0
1564,1241,0
4,28,1
612,85,0
27,1346,1
1070,1664,0
123,0,0
44,77,1
106,0,1
0,0,1
869,1419,0
8,23,0
620,925,0
43,0,0
1893626,469,0
1,0,0
202,207,1
1371,344,1
37,0,1
14784,12698,0
860,3779,0
264,388,0
26,0,0
2729,731,0
39,66,0
87105,1566,0
3334,173,0
6,0,1
1,0,1
8,115,0
2311,852,0
4,54,1
45,0,0
11,66,1
979331,71,0
334832,407722,1
21,26,1
16440,18114,0
4623,3,0
849,182,0
141,672,1
568,350,0
38500,42020,0
1334210,87,0
120483,93652,1
38,162,0
1020,1869,1
19,81,1
166817,52401,0
1535,877,0
1601378,325,0
17219,1947,0
1121,445,0
4477,0,1
1250,188,0
168,416,0
14111933,2613,0
95,188,0
1048,998,0
1452,1388,0
576,376,0
7,2,1
0,0,0
517987,2451,0
80,326,0
54,741,0
5777814,629,0
8619533,665,0
52790,1989,0
7,0,1
112860,794,0
339,273,0
18,106,0
7,6,1
203,815,0
1,4,1
7,0,1
23804,1907,0
2,0,1
114208,163,0
54,213,0
2072859,328,0
763239,145,0
2194,2201,0
1386,1256,0
58,52,1
1805,1700,0
426,223,0
585,751,0
7,0,1
47,198,0
1247783,237,0
481,285,1
1229,1160,1
14,186,1
54,0,1
19,52,1
21734,1520,0
894482,852,0
18,130,1
2717486,276,0
6464,767,0
146,216,0
7,10,1
8,0,1
0,0,0
3,0,1
684,648,0
222,307,0
263,1262,0
54,280,1
460,479,1
11,44,1
118182,982,0
4190682,934,0
7,0,1
1,0,1
953,106,0
1627780,189,0
173,519,0
2,1,1
312,0,1
185,180,0
5,11,1
148,177,1
0,0,1
5452,190,0
89,481,0
6639375,7593,0
546,12,0
271619,347,0
461,908,0
8,0,1
870737,561,0
18,122,0
31,0,0
2,0,0
13,108,0
7,0,1
42747,45916,1
322,1223,0
934,950,0
3844,36,0
1144,111,0
6129,1661,0
4977,132,0
192,340,0
5094,1304,0
164,179,0
203,619,0
1317,374,0
26,116,1
10,150,1
135,360,1
643008,955,0
270,413,0
9,0,1
6917,2054,0
1,0,0
279,972,1
0,0,0
823,67,0
65505,514,0
113,0,0
96033,98309,0
1943,4929,0
78,0,1
3717,4999,0
16677,3657,0
540,195,0
21,158,0
25,0,1
357,204,0
20,0,0
65,464,1
19,295,0
20,39,1
713,1073,0
1530,2961,0
13,0,1
32,68,0
37,88,0
1552,908,0
7,0,1
54,0,0
20247,12979,0
1050413,624,0
300,0,0
47,84,0
111,0,1
882,1752,0
608,10,1
2,2,1
27306,6399,0
24,0,1
26814,4,1
138,457,0
11437,997,0
8,37,1
49,20,0
255,632,0
1970,1948,0
769,595,1
11759,1925,0
1554644,800,0
121163,845,0
1775330,411,0
0,0,1
552,337,0
32548,3821,0
52,0,1
1,0,0
30,111,1
17,38,1
2523,1658,0
5856,1955,0
13108,615,0
4,0,1
423,2785,0
29,0,1
778,1691,0
201,623,0
19092,490,0
3,13,1
158,181,0
25086,22958,1
506,1378,0
15,0,1
2483733,3390,0
46,100,0
892803,177,0
2958,2870,0
86394,3077,0
1317,4389,0
16,44,1
423,601,1
109147,526,0
15,33,1
137191,41,0
370,2460,0
869,860,0
1751,1074,0
47,88,0
754986,174,0
6,0,1
35,269,0
4185,1771,0
25,0,1
840,1238,0
16200,4925,0
27766,1803,0
243,1327,0
132,0,1
617,399,0
2473,1884,0
78680,85600,0
69,19,1
1964,2463,0
278305,301,0
505,411,0
3671345,195,0
180,360,1
98,539,0
9,0,1
6,0,1
18,0,1
22,531,1
288,1028,0
91,146,1
1529,737,0
14,0,1
1833,3088,0
1255595,681,0
487,332,1
5722477,69,0
414,437,0
53,106,0
628829,1374,0
2016,578,1
105269,164,0
264,1,0
271,571,0
248,198,0
48,141,0
2368,4995,0
135,579,0
8,65,0
144951,692,0
1,0,0
455,361,0
34,0,1
131012,3,0
1493,499,0
119,193,0
763705,8469,0
7,0,1
32,203,1
2,10,1
40020,42780,0
30,112,1
21,42,1
3,8,1
138,328,0
1,0,1
128,201,0
9,0,1
3249,2672,1
61,302,0
209926,1147,1
14,0,1
374036,646,0
132,0,1
670,364,0
1014,547,0
4,0,1
1630,7,1
190546,19235,0
240,1731,0
508,1577,0
73,349,0
1116,2983,0
112,88,0
2960004,260,0
10499,565,0
5402,368,0
55,154,0
20,0,1
10586,1807,0
23,92,0
645197,357083,1
28,135,1
23,0,1
130,144,0
117,0,0
1095096,258,0
952229,337,0
252,1954,0
411,337,0
855,0,1
59,0,1
1034,1323,0
3272085,546,0
1,23,1
137,145,0
1416,288,0
6402,6605,1
259060,224,0
10874,6839,0
114,263,0
1399,1167,0
12,22,1
7,0,1
449,726,0
466,3104,1
3011454,692,0
71,0,1
28,0,1
384,964,0
1044783,427,0
104,1154,1
23770,13495,0
1605115,695,0
3,58,1
97,0,0
33376,22457,0
94,506,0
195228,404,0
92,67,0
27,407,1
20,0,1
105,527,1
103,41,0
249,400,1
1844,424,0
56,0,1
160,402,0
187,119,0
55,153,0
851,365,1
827,465,0
1462007,960,1
245,352,0
632,458,1
518532,435173,0
1414,2613,0
389,1348,0
31,0,0
7,0,1
0,0,0
0,0,0
995,510,0
1560,1979,0
18,68,0
18138,1931,0
0,0,0
130,192,0
33229,461,0
0,39,1
253,513,0
13488,5250,0
307,556,0
2420,3795,0
4,0,1
1124,892,0
1112,786,0
598,769,0
554,138,0
2676,3696,0
1965,896,0
119944,1600,0
385,38,0
7189,988,0
353,84,0
788923,223,0
860,564,0
78,1839,1
14798,14857,0
8,44,1
114,237,0
5,72,1
804,524,0
282,382,0
723,282,0
1013,2053,0
50,473,0
9,0,1
62,0,0
31,86,0
12605,145,0
635,301,0
353,147,1
182571,381,0
2545,1929,0
4244146,309,0
20957,640,0
78,108,0
261,318,0
116,263,1
4759,1974,0
22,0,1
12,40,1
12,0,1
352496,2741,0
0,0,0
1426,962,0
25,0,1
4734,902,0
4,0,1
363,1735,0
21,36,1
0,0,0
2120,1683,0
1194567,535,0
19,0,1
26351,1940,0
890,225,1
244,633,0
424819,2577,0
19070,16489,0
252,205,0
31,0,1
542,1283,0
1092,47,0
458,763,0
2360,1179,0
9897,1706,0
9,22,1
226,67,0
197,368,0
5027,339,0
2843,1147,0
18,0,1
1052452,508,0
155,389,0
264,1215,0
71283,289,0
154304,2240,1
1424,1594,0
546,38,1
908484,0,0
39,139,1
1,0,0
475,281,1
3,0,1
3,0,1
47146,3381,0
10899,987,0
55,0,1
138439,29242,1
5658,260,0
2352784,1580575,0
38,132,1
1733,1530,0
92,353,0
1019,1293,0
95,255,1
3193682,1521,0
318,0,1
55,870,0
18,0,1
835633,89,0
17,0,1
57,1,0
400571,359433,0
17584,360,0
101,218,0
14,35,1
1,0,0
293,545,1
2369796,128,0
9075,2060,0
1372,0,1
908,297,0
136,16,0
7,12,1
501,1249,0
0,0,1
0,0,0
255,140,0
698,324,0
358,417,0
25,0,0
748047,1265,0
227,1,1
24,73,1
12,31,1
21,58,1
1,20,1
343,309,0
121796,389,0
16459,1181,1
137,0,1
0,0,1
0,0,1
0,0,1
32,37,1
738657,34,0
0,0,1
206,465,0
49,103,0
390,596,0
390,2722,0
54,0,1
878,930,1
403,338,1
24330,1166,0
1,0,0
169,121,0
3,0,1
24,186,1
48,32,0
11,0,1
0,0,1
50,0,1
2756552,57,0
251703,1960,0
4037,2099,0
2779841,882,0
0,0,1
30677,1825,1
7577,11841,1
3034449,149,0
2069,109,0
252229,46145,0
0,0,1
300,601,1
993,402,0
86,379,1
6,0,1
359720,366,0
18,0,1
1583244,3032,0
3462,1923,0
96,188,0
10,8,1
89,0,0
1,0,0
74,0,1
400,211,1
1472433,129,0
56,364,0
96,706,0
24199,98,0
6187,1805,0
36,79,1
9264,620,0
393,281,0
30,10,0
430,351,1
779538,278,0
12,12,1
1150486,708,0
189,70,1
170651,1848,0
6418,1481,0
10,0,1
9,0,1
20,118,1
760,287,0
164,495,1
336,479,1
1050,372,0
1132988,505,0
353,0,1
655,932,0
0,0,1
318781,316,0
597,618,0
7,0,0
23608,763,0
83,4,0
77,0,0
63,0,1
19572233,266,1
304142,556,0
29,0,0
867760,8,0
7506526,94,0
228,0,1
0,0,1
28,180,1
32,0,1
1,0,1
87,0,1
48815,0,0
771,566,0
948706,1042,0
372,1459,0
688,1202,0
968,487,0
1021,925,0
38,0,0
10553,13052,1
2,9,1
182,119,0
689,217,0
3495637,871,0
48,0,0
370220,886,0
10868452,219,0
1426575,357,0
15,48,1
482105,31280,0
4395,1952,0
14,9,1
447,274,1
121006,1789,0
138,0,0
20,0,0
2,0,1
1000,846,0
401,306,0
27,164,1
310,195,0
358,0,1
3,2,0
9,0,1
1,0,1
0,0,0
2187,2085,0
52332,688,0
548584,484,0
13,190,1
17,16,1
504684,3319,0
1434,179,0
5312889,3658,0
653,2441,0
637,1047,1
146,237,0
1714340,174,1
2,0,1
2995,5623,1
22,57,1
193,106,1
5167,1300,0
18,38,0
2,0,1
401,206,0
1,0,0
47130,188,0
96647,563,0
1,0,1
32,11,0
626,565,0
134,223,0
478,607,0
2403522,0,0
0,0,0
44260,5571,1
2443253,127,0
158620,281,0
693,466,1
388,655,0
1078876,42,1
251,642,1
2,0,0
324551,856,0
779,0,1
1,0,0
0,0,0
61,331,0
140,0,0
2077105,85,1
0,348,1
3345,2580,0
101,521,0
20,4,1
2790,3517,0
8,36,0
2940,2197,0
212,403,0
8414,1844,0
1,0,1
150299,484,0
30547,11380,1
12,6,0
499,468,0
910,432,0
1363592,616,0
7419,276,0
69,339,0
97873,63892,0
23,0,0
208533,345,0
9947,2206,0
31,0,0
18130,714,0
9743320,988,0
13440,4791,0
94,2,1
175,3,1
57,338,0
954121,2238,0
23,0,0
793529,990,0
48,0,0
646,399,0
322,1477,0
16,0,1
1076,440,0
2017392,165,0
1258,1820,1
2866,199,0
12,17,0
2007,857,0
40,165,1
8360,7348,0
507,470,0
85,72,0
2534841,265,0
6961,644,0
52,0,0
1606246,1001,0
10907,5125,0
6842,5189,0
350830,3083,0
63,752,0
2810600,101,0
322,347,0
10,0,1
8,0,1
5237906,133,0
641,60,0
10,0,1
157,435,1
0,0,0
103,823,1
95,364,0
109,584,0
883,1211,1
17948,1658,0
10,0,1
14,0,1
6747,2118,1
64161,657,0
922,1697,1
42,268,1
4017,4006,0
1563923,247,0
813,2104,0
33442,720,0
93,187,0
17,0,0
105997,42187,0
570,330,0
277,188,0
3490,561,0
28,4,1
2,1,1
342,483,0
3135,1367,0
1597106,35,0
44,0,1
513,399,0
2955,392,0
500,199,0
224,137,0
187,563,1
2023672,697,0
116,638,1
73,131,0
898756,458,0
9,0,1
1610,793,0
215,257,0
154633,0,1
2482,2158,0
5,100,1
2,0,0
962,70,0
20,28,1
2,43,1
15,188,1
113,0,0
421,355,0
69,42,1
193,273,0
46767,144,0
349,349,0
401872,2831,0
4593702,7,0
55796,761,0
18676,109,0
2174,828,0
1163276,319,0
38,360,0
1809,1996,0
1542503,638,0
298,219,0
9045,9032,0
15483,3609,0
1573,1507,0
6,11,1
3215289,150,0
0,0,1
640,729,0
114,469,0
748,24,1
0,0,0
146,610,1
3148,515,0
0,8,0
8,79,1
16,0,1
14,14,1
377,295,0
3,0,0
5227,302,0
432,1,1
1435,340,0
173691,109,0
374,56,1
11725,1925,0
3,20,1
13,0,1
55,92,1
178782,1155,0
6208,3448,0
824,1385,1
14,113,0
962,1468,1
5442,1036,0
6607,509,0
111,205,1
8993,1103,0
5310,208,0
19205,473,0
590,807,0
1385,847,0
36,0,1
170,734,1
69,0,1
97,273,0
61,173,0
4519,144,0
16043,11548,0
135,86,1
915074,356,0
27,31,1
1394,469,0
88,170,1
196,65,1
97,0,1
3,0,1
147,351,1
1345,1356,0
18,218,1
122134,141574,1
1105,0,0
1865,244,0
1428,1435,0
342,1565,0
11,70,0
20,25,1
102,1884,1
1138922,1625,0
99449,485,0
7,0,1
27,455,1
853,991,1
65138,811,0
472,525,0
2327974,358,0
103244,113616,0
1244,502,0
291,1638,0
2164328,844,0
489,401,0
8,0,1
5,2,1
24700,5074,0
338,232,0
83446,343,0
4,0,1
44,205,0
2118255,405931,1
194,345,0
5036402,244,0
118,829,0
243,1013,0
333,323,0
22310,7879,0
14,10,1
345,141,0
94794,733,1
1211,1065,0
170162,3818,0
210,627,0
9,46,1
54,99,0
6,0,1
0,0,1
147,292,0
578,291,0
15085,356,0
165,242,0
84024,82109,0
18,64,1
1823,76,0
5452,4621,0
737,1066,0
1321584,975,0
0,0,0
191,290,0
63017,509,0
1429,2663,0
47,0,1
189587,449,0
162,0,1
75,638,1
2312756,266,0
443,19,1
2199,1874,1
39892,1737,0
29540,601,1
48,0,0
448965,38629,0
4640,5143,0
1243975,1421,0
302,1632,0
11643,1822,0
29,1,1
62304,339,0
257,278,0
37,759,1
39,0,1
37,0,0
81,163,0
2858,74,1
330,305,0
122834,154351,1
8,39,1
149,293,0
351193,50648,1
101121,66664,0
531,2099,1
248,296,0
338,914,1
190,199,1
2,0,1
830,456,0
463,0,0
14375,4653,0
22,76,1
92247,1268,0
567,277,0
95,391,1
194498,2042,0
460,184,1
587107,260,0
457,491,0
1020,4168,0
1320,781,0
260,668,0
1158,4423,0
59,0,1
270,326,0
61,358,0
15,92,0
1277,427,0
749947,2383,0
121,0,1
537,1114,0
6573065,6073,0
377,0,1
317223,410,0
7,0,1
18643,603,0
8548,3960,0
7,77,1
1,31,1
1640,1402,0
22,1520,1
754,516,0
1124356,2,0
6,0,1
594,0,1
5,0,1
1,0,1
54021,165,0
438,1780,0
844,183,0
8,0,1
1,0,1
755487,1040,0
3091,1607,0
2090411,4301,0
2380,893,0
5852341,780,0
1,0,1
312,715,0
209,405,1
910,2,0
99,103,0
309784,8482,0
1,0,1
15529,1043,0
21,55,0
13,0,1
4988,1157,0
7506,8733,0
12,55,1
2,13,1
53,33,0
51,132,1
148,439,0
3107085,210,0
4,5,1
470,0,1
14,184,0
32,182,0
44182,6903,0
16,86,1
1171,1919,1
2510,596,0
97,2,1
2,0,1
18630,86,0
819,740,0
12818406,1,0
2280664,260,0
1,0,1
177,46,0
24,31,1
4535,1071,0
182,545,0
41817,42517,0
38,2,1
17,7,1
1234,2038,0
168,216,0
30348,2632,0
170,791,0
4936,3299,0
96,0,1
719,1136,0
1279396,1405,0
54,195,0
29,36,1
2327,997,0
421725,119489,0
1381,977,0
159,217,0
110,126,1
134961,1787,0
1051,1104,0
103,0,1
882877,13,0
42116,1147,0
499,84,0
1820590,125,0
4236,2163,0
485,807,1
75,213,0
410,180,0
30,309,1
2095,1084,1
90,597,0
7103,955,0
49,327,0
249,303,0
12,40,1
331,172,0
309,1120,1
203,366,1
15,0,1
521,697,0
280209,305,0
7,58,1
1193,206,0
5322334,70,0
1439860,160,0
39314,3288,0
6156,2336,0
2,0,1
3551,563,0
21,67,1
15,2,1
709,310,0
244,73,0
1311797,388764,1
124303,416,0
1077176,196,0
671820,98,0
1376194,632,0
608,441,0
0,0,0
32,147,1
535,1142,1
263,239,1
166153,2035,0
805,1333,0
23,0,1
112,116,0
1077,2159,0
409,675,0
105,606,0
993,992,0
10959,174,0
81,79,0
77,228,0
4886,448,0
15,256,1
14,0,1
15,0,1
1976699,272,0
19475,1990,0
480664,734,0
3473,4516,0
7,0,1
205165,15950,1
1298,1695,0
527585,402,0
159518,5514,0
328153,1663,0
133,200,1
53,105,0
55,238,1
2306106,855,0
1,0,1
484,198,0
369,214,0
232,829,0
27,60,1
256,1108,0
6657,6584,1
145,917,0
2844,97,1
1152288,639878,1
2504855,148,0
6,0,1
19,0,1
230,1189,0
20,36,1
214260,14281,1
12,48,1
201,563,0
24,8,1
561716,526,0
306,991,0
207,182,0
2172,165,0
154,288,0
55,0,1
330,507,0
33032,30608,1
797,460,0
12831664,1060,0
1,0,1
786112,840,0
4511,2035,0
96221,600,0
260,529,0
13367,500,0
32380,2007,0
57,804,1
325,315,0
20,0,0
1828,1170,0
1435,1353,0
4,31,1
0,2,0
624,0,0
33,0,1
840,1725,0
227,620,0
8,0,1
246,0,0
104603,28969,0
799,1137,0
60,0,0
87,151,0
28,40,1
44,202,1
284,763,0
7,21,1
287,655,0
82,314,0
1065,1362,0
51126,12,0
73,85,0
192930,421,0
73,0,1
170,75,0
2224,4967,0
3517,2934,0
23,0,1
75,74,0
12,0,1
2145141,103,0
2582,3386,0
38,124,0
1238379,107,0
106967,1605,0
0,0,0
158,178,1
43,36,1
1,0,1
1119,1486,1
22,534,1
167,415,0
14,268,1
260,235,1
12,0,1
466,9,1
27,0,0
123,1,1
348,89,1
966,800,0
306,721,0
254,46,0
29,325,0
17,0,1
422,450,1
4,0,1
103,1,1
646,2243,0
9721367,514,0
3,19,1
251,1234,0
5,0,0
5748,996,0
1442424,1326,0
8038,2657,0
6,15,1
2157158,1677,0
702,2457,0
557,238,0
3860,775,0
0,0,1
2239,2321,1
29,230,0
1252,504,1
97,98,0
863276,2384,0
1078,735,1
48,79,1
372,433,0
86,1310,1
25,306,0
78,586,0
5,0,1
241,260,1
11,99,1
169,705,0
2,125,1
141,129,0
2,0,0
59,351,0
1068226,223,0
4,0,1
906,1671,0
102,359,0
17,41,1
164635,388,0
913,312,0
2,0,1
708,211,0
1,0,1
9470,600,0
982455,678666,1
28,102,0
22,122,1
4218,2676,0
1067985,56,1
2686,61,0
14,425,1
2,9,1
1053903,26439,0
5,43,1
32,249,0
20,0,1
558820,3886,0
27,0,1
546,3522,0
4,13,1
121,442,0
71568,3190,0
1036116,4265,1
18,0,1
6255,4067,0
27946,28412,0
9,0,1
11,0,1
8225,390,0
708,690,0
84,243,1
3882,4093,0
94,0,0
129,335,0
3652,4982,0
154,2960,1
1529872,231,0
337,141,1
888,718,1
15,138,1
14,0,1
4727,3764,0
233591,1818,1
857,417,0
250607,29,0
2183,1697,0
6,27,1
1358,490,0
4681,0,1
2633,1,1
735,865,0
3448,3752,0
4391,4212,1
1379391,467,0
353,2255,0
2593691,947,0
2872009,696,0
1217,693,0
50,28,1
11440340,48,0
3,0,1
564,558,0
1973,772,0
100,140,1
1486,1166,0
453,554,0
0,0,1
151783,11752,0
344999,1195,0
206,328,0
866,982,0
146,0,1
46465,275,0
5767082,242,0
6510,107,0
553287,139,0
12,110,1
219,204,0
11391,769,0
732,551,0
2281,1,1
27,0,0
533,1032,0
2,0,1
41,381,0
51496363,227,0
612117,205,0
551,281,0
0,140,1
708,3550,0
703,2051,0
0,0,1
1183,321,0
60,0,1
84,0,1
56,123,0
43196,1714,0
3731,1549,0
14,46,1
14,60,0
8821,384,0
65911,4937,0
573639,1564,0
121901,1047,1
365,562,0
1196270,57,0
22,42,1
28,123,1
894,262,0
14,0,1
1021289,195,0
118,498,0
1142,2050,0
0,0,1
23,290,1
2,14,1
17,223,1
1276,1004,0
3,0,0
106975,1827,1
48,0,0
937,2042,0
629902,885,1
5,17,1
106,260,0
247,43,1
182,352,0
6,0,1
132,128,1
1,1,0
478,378,0
142,138,1
2113,1113,0
76593,450,0
684,523,0
0,0,0
638,980,0
931,869,1
45101,1142,0
643117,596,0
14,31,1
726,412,0
1578,4354,0
59,138,0
342,882,1
11,27,0
3384,2026,0
80,84,1
25,1136,1
0,0,0
4806,1869,0
18356,3243,0
2421641,15,1
269,104,0
1252953,432,1
13904127,3469,0
491,781,0
159,136,0
8,0,1
68,200,0
20,46,1
9,9,1
20,262,1
312,340,0
3837440,89,0
23,47,1
15,78,0
33,44,1
99,0,1
5750,993,0
488,268,0
9127,387,0
94,116,0
1200,902,0
3,5,1
15,309,1
